Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230511 08:25:29.704 3 0 1 17 0 0 0 79 5 0 0 13126 5864 0 379 0 5.02 6.94 4.06 3 6 78 19 5 2 0 68 0 0 0 1000 796 1796 20854 310253 331107 4214 5252 9466
20230511 08:25:29.801 2 0 1 20 0 0 0 77 3 0 0 10454 6010 0 379 0 5.02 6.94 4.06 0 9 21 10 2 1 0 0 0 0 0 959 784 1742 19670 312000 331670 3979 3897 7876
20230511 08:25:29.901 4 0 3 18 0 0 0 75 8 0 0 11480 5700 0 379 0 5.02 6.94 4.06 0 9 70 20 5 1 0 50 0 0 0 720 880 1600 16640 328000 344640 3350 3460 6810
20230511 08:25:30.001 3 0 2 16 0 0 0 80 4 0 0 14550 5560 0 379 4 5.02 6.94 4.06 1 8 20 10 1 1 0 10 0 0 0 740 960 1700 17440 315720 333160 3600 7190 10790
20230511 08:25:30.101 23 0 0 11 0 0 0 65 24 0 0 6200 4980 0 379 5 5.02 6.94 4.06 5 4 50 40 4 4 0 20 0 0 0 250 720 970 3640 350959 354599 590 100 690
20230511 08:25:30.201 21 0 1 6 0 0 0 71 23 0 0 3100 4030 0 379 3 5.02 6.94 4.06 3 6 60 30 5 3 0 20 0 0 0 340 520 860 7000 266200 273200 1560 0 1560
20230511 08:25:30.301 17 0 1 7 0 0 0 74 18 0 0 25920 6050 0 379 3 5.02 6.94 4.06 4 6 40 20 4 2 0 0 0 0 0 1020 660 1680 23400 238520 261920 4660 5070 9730
20230511 08:25:30.401 8 0 1 12 0 0 0 78 10 0 0 19480 6870 0 379 3 5.02 6.94 4.06 3 6 40 20 4 3 0 0 0 0 0 1190 780 1970 23520 255840 279360 4800 5320 10120
20230511 08:25:30.501 4 0 1 15 0 0 0 80 5 0 0 8630 5320 0 379 0 5.02 6.94 4.06 0 9 50 20 4 2 0 20 0 0 0 730 800 1530 16160 273720 289880 3380 4130 7510
20230511 08:25:30.601 11 0 2 18 0 0 0 69 13 0 0 14100 4600 30 379 4 5.02 6.94 4.06 3 7 70 10 5 1 0 40 0 0 0 410 570 980 10600 277880 288480 2140 3670 5810
20230511 08:25:30.701 5 0 1 11 0 0 0 82 7 0 0 6000 3980 0 379 6 5.02 6.94 4.06 1 8 60 40 7 6 0 20 0 0 0 360 430 790 8000 277280 285280 1470 1190 2660
20230511 08:25:30.801 6 0 0 17 0 1 0 76 7 0 0 13000 3370 0 379 0 5.02 6.94 4.06 0 9 160 20 10 2 0 140 0 0 0 260 420 680 6040 276320 282360 1630 3760 5390
20230511 08:25:30.901 7 0 1 16 0 0 0 75 8 0 0 2270 3110 0 379 0 5.02 6.94 4.06 0 9 50 20 4 2 0 30 0 0 0 360 210 570 9120 212480 221600 1890 0 1890
20230511 08:25:31.001 3 0 1 20 0 0 0 76 4 0 0 9900 4580 10 379 1 5.02 6.94 4.06 1 9 90 50 9 6 0 20 0 0 0 580 430 1010 13560 260640 274200 2800 3600 6400
20230511 08:25:31.101 11 0 1 16 0 0 0 72 12 0 0 8140 3490 0 379 0 5.02 6.94 4.06 0 9 30 0 2 0 0 30 0 0 0 360 310 670 8000 271960 279960 1570 1310 2880
20230511 08:25:31.201 3 0 2 20 0 0 0 75 5 0 0 2120 2950 70 382 1 5.02 6.94 4.06 1 9 20 0 1 0 0 20 0 0 0 150 280 430 2480 286720 289200 430 0 430
20230511 08:25:31.301 8 0 1 23 0 0 0 68 9 0 0 10410 3710 50 382 0 5.02 6.94 4.06 0 9 80 0 5 0 0 80 0 0 0 430 400 830 8360 272720 281080 1640 3390 5030
20230511 08:25:31.401 0 0 1 14 0 0 0 84 2 0 0 1520 2860 0 382 0 5.02 6.94 4.06 1 8 60 0 4 0 0 60 0 10 0 210 290 500 3920 294400 298320 960 0 960
20230511 08:25:31.501 2 0 1 14 0 0 0 84 2 0 0 6350 3270 0 382 1 5.02 6.94 4.06 1 8 100 0 6 0 0 100 0 0 0 380 380 760 9320 268920 278240 1720 2480 4200
20230511 08:25:31.601 3 0 0 22 0 1 0 75 3 0 0 1560 2400 0 382 1 5.02 6.94 4.06 0 9 10 0 1 0 0 10 0 0 0 120 250 370 2560 258560 261120 730 40 770
20230511 08:25:31.701 5 0 0 13 0 0 0 82 5 0 0 10980 3180 0 382 3 5.02 6.94 4.06 5 4 20 0 1 0 0 20 0 0 0 360 450 810 7600 245840 253440 1390 3330 4720
20230511 08:25:31.801 4 0 1 7 0 0 0 88 5 0 0 4910 3090 0 382 1 5.02 6.94 4.06 1 8 0 0 0 0 0 0 0 0 0 380 310 690 8320 241560 249880 1770 2330 4100
20230511 08:25:31.901 2 0 0 10 0 0 0 87 4 0 0 4450 3240 0 382 0 5.02 6.94 4.06 0 9 10 10 1 1 0 0 0 0 0 440 340 780 10080 279360 289440 2020 1390 3410
20230511 08:25:32.001 6 0 1 12 0 0 0 80 7 0 0 12220 4160 0 382 2 5.02 6.94 4.06 0 9 40 0 2 0 0 40 0 0 0 770 460 1230 17600 260600 278200 3640 4170 7810
20230511 08:25:32.101 3 0 1 20 0 0 0 76 4 0 0 8420 3950 0 382 2 5.02 6.94 4.06 1 8 30 0 2 0 0 30 0 0 0 580 360 940 13760 247480 261240 2950 2880 5830
20230511 08:25:32.201 5 0 0 12 0 1 0 83 5 0 0 9680 3540 0 382 0 5.02 6.94 4.06 1 8 10 0 1 0 0 10 0 0 0 370 540 910 9280 274760 284040 2010 3810 5820
20230511 08:25:32.301 4 0 2 18 0 0 0 77 6 0 0 3070 3940 90 379 0 5.34 6.98 4.09 0 9 40 10 2 1 0 30 0 0 0 380 270 650 8760 273800 282560 1670 280 1950
20230511 08:25:32.401 2 0 1 13 0 0 0 84 4 0 0 8300 3510 0 379 1 5.34 6.98 4.09 1 9 0 0 0 0 0 0 0 0 0 370 470 840 7840 260560 268400 1670 3190 4860
20230511 08:25:32.501 3 0 0 14 0 1 0 82 4 0 0 2470 2750 0 379 0 5.34 6.98 4.09 0 9 30 0 4 0 0 30 0 0 0 320 240 560 7840 218120 225960 1470 270 1740
20230511 08:25:32.601 5 0 1 14 0 0 0 80 6 0 0 10490 3830 0 379 0 5.34 6.98 4.09 0 9 10 0 1 0 0 10 0 0 0 660 480 1140 15360 249000 264360 3180 3590 6770
20230511 08:25:32.701 3 0 1 18 0 0 0 78 4 0 0 14700 4890 0 379 2 5.34 6.98 4.09 1 8 20 0 1 0 0 20 0 0 0 1070 620 1690 22120 244080 266200 4600 6850 11450
20230511 08:25:32.801 4 0 2 19 0 0 0 76 6 0 0 13000 3620 0 379 0 5.34 6.98 4.09 0 9 40 10 3 1 0 30 0 0 0 520 330 850 12680 245520 258200 2710 3030 5740
20230511 08:25:32.901 4 0 0 16 0 0 0 81 4 0 0 6100 3630 0 379 0 5.34 6.98 4.09 1 8 20 0 1 0 0 20 0 0 0 490 460 950 11840 258960 270800 2460 3060 5520
20230511 08:25:33.001 1 0 1 15 0 0 0 84 1 0 0 4500 3240 0 379 1 5.34 6.98 4.09 1 8 50 0 3 0 0 50 0 0 0 320 510 830 6560 270640 277200 1190 3640 4830
20230511 08:25:33.101 2 0 1 20 0 0 0 76 3 0 0 5090 3600 0 379 1 5.34 6.98 4.09 0 9 40 10 2 1 0 30 0 0 0 420 290 710 9920 263160 273080 2130 240 2370
20230511 08:25:33.201 2 0 0 12 0 1 0 86 3 0 0 12940 3360 0 379 0 5.34 6.98 4.09 1 8 30 10 2 1 0 20 0 0 0 370 480 850 7920 263760 271680 1620 3590 5210
20230511 08:25:33.301 2 0 0 24 0 0 0 74 2 0 0 1590 2530 0 379 1 5.34 6.98 4.09 1 8 40 0 2 0 0 40 0 0 0 240 180 420 5040 204680 209720 1010 30 1040
20230511 08:25:33.401 1 0 1 14 0 0 0 85 1 0 0 1490 2620 0 379 0 5.34 6.98 4.09 0 9 50 0 3 0 0 50 0 0 0 310 260 570 7840 259000 266840 1490 110 1600
20230511 08:25:33.501 2 0 1 22 0 0 0 74 4 0 0 10460 3340 0 379 0 5.34 6.98 4.09 0 9 10 0 1 0 0 10 0 10 0 350 480 830 7520 266080 273600 1770 3540 5310
20230511 08:25:33.601 2 0 0 12 0 0 0 86 2 0 0 3400 2780 0 379 0 5.34 6.98 4.09 1 8 90 0 5 0 0 90 0 0 0 350 300 650 8000 276720 284720 1480 1710 3190
20230511 08:25:33.701 3 0 1 13 0 0 0 83 4 0 0 3940 3270 0 379 1 5.34 6.98 4.09 1 8 30 0 2 0 0 30 0 0 0 510 280 790 11440 257400 268840 2420 2400 4820
20230511 08:25:33.801 2 0 1 18 0 0 0 80 2 0 0 1110 2540 0 379 0 5.34 6.98 4.09 0 9 0 0 0 0 0 0 0 0 0 240 240 480 4320 271360 275680 870 0 870
20230511 08:25:33.901 2 0 1 12 0 0 0 86 2 0 0 5630 3390 0 379 0 5.34 6.98 4.09 0 9 10 0 1 0 0 10 0 0 0 410 400 810 8280 265280 273560 1720 4690 6410
20230511 08:25:34.001 1 0 0 17 0 0 0 81 1 0 0 1010 2360 0 379 0 5.34 6.98 4.09 0 9 40 20 2 1 0 20 0 0 0 260 200 460 5960 232960 238920 1160 0 1160
20230511 08:25:34.101 2 0 1 12 0 0 0 86 2 0 0 1220 2750 0 379 0 5.34 6.98 4.09 0 9 40 0 2 0 0 40 0 0 0 250 200 450 4560 232960 237520 930 0 930
20230511 08:25:34.201 2 0 1 19 0 0 0 78 2 0 0 2030 2970 0 379 0 5.34 6.98 4.09 0 9 0 0 0 0 0 0 0 0 0 540 230 770 10320 271360 281680 2030 140 2170
20230511 08:25:34.301 3 0 1 18 0 0 0 78 4 0 0 6170 3770 0 379 4 5.34 6.98 4.09 0 9 50 10 3 1 0 40 0 0 0 590 400 990 10440 272040 282480 1930 3050 4980
20230511 08:25:34.401 2 0 1 7 0 0 0 90 3 0 0 7740 3850 0 379 1 5.34 6.98 4.09 1 8 10 0 1 0 0 10 0 0 0 680 430 1110 13760 246680 260440 2860 3210 6070
20230511 08:25:34.501 2 0 0 12 0 0 0 86 2 0 0 1770 3200 0 379 0 5.34 6.98 4.09 0 9 0 0 0 0 0 0 0 0 0 520 230 750 8520 271360 279880 1480 50 1530
20230511 08:25:34.601 1 0 2 2 0 0 0 94 3 0 0 8010 3570 0 379 0 5.34 6.98 4.09 1 8 20 10 1 1 0 10 0 0 0 380 570 950 6840 280560 287400 1490 5410 6900
20230511 08:25:34.701 1 0 0 10 0 0 0 90 1 0 0 1690 3150 0 379 0 5.34 6.98 4.09 0 9 20 0 1 0 0 20 0 0 0 370 300 670 6760 278880 285640 1180 550 1730
20230511 08:25:34.801 2 0 0 17 0 0 0 82 2 0 0 4490 3170 0 379 0 5.34 6.98 4.09 0 9 40 20 3 2 0 20 0 0 0 380 350 730 7280 253640 260920 1480 1520 3000
20230511 08:25:34.901 11 0 3 6 0 0 0 79 14 0 0 38440 7210 0 379 8 5.34 6.98 4.09 8 0 100 350 12 490 0 20 0 0 0 1550 460 2010 27600 122440 150040 5080 7890 12970
