Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230509 23:49:58.404 38 0 3 0 0 0 0 59 41 0 0 3505 1340 0 383 8 5.81 5.97 3.93 8 0 680 0 40 0 0 670 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:58.501 36 0 4 0 0 0 0 60 40 0 0 3546 1227 0 383 8 5.98 6.00 3.95 8 0 897 0 53 0 0 897 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:58.604 38 0 5 0 0 0 0 57 43 0 0 4165 2447 117 386 8 5.98 6.00 3.95 8 0 757 0 44 0 0 757 0 0 0 0 19 19 0 583 583 0 126 126
20230509 23:49:58.701 35 0 5 0 0 0 0 60 40 0 0 4546 1412 0 386 8 5.98 6.00 3.95 8 0 835 0 49 0 0 835 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:58.804 38 0 2 0 0 0 0 60 40 0 0 3951 1340 0 386 8 5.98 6.00 3.95 8 0 981 0 57 0 0 981 0 10 0 0 0 0 0 0 0 0 0 0
20230509 23:49:58.901 39 0 1 0 0 0 0 60 40 0 0 3206 1340 0 386 8 5.98 6.00 3.95 8 0 577 0 34 0 0 577 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:59.001 40 0 0 0 0 0 0 60 40 0 0 3640 1420 0 386 8 5.98 6.00 3.95 8 0 830 0 49 0 0 830 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:59.101 40 0 0 0 0 0 0 60 40 0 0 3700 1260 0 386 8 5.98 6.00 3.95 8 0 900 0 53 0 0 900 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:49:59.201 39 0 1 0 0 0 0 60 40 0 0 3560 1350 0 386 8 5.98 6.00 3.95 8 0 710 0 42 0 0 710 0 0 0 0 20 20 0 1040 1040 0 240 240
20230509 23:49:59.301 40 0 2 0 0 0 0 58 42 0 0 3910 2040 30 387 9 5.98 6.00 3.95 9 0 690 10 40 1 0 690 0 0 0 0 0 0 0 0 0 0 0 0
