Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230511 09:44:32.001 56 0 6 6 0 0 0 32 62 0 0 420860 88690 60 616 14 8.30 8.03 5.13 16 0 50 0 3 0 0 0 0 0 0 6450 22270 28720 94920 172840 267760 17330 20630 37960
20230511 09:44:32.101 93 0 3 1 0 0 0 3 96 0 0 213310 10610 0 616 16 8.30 8.03 5.13 16 0 10 0 1 0 0 0 0 0 0 1370 790 2160 25800 59160 84960 5010 14000 19010
20230511 09:44:32.201 73 0 3 3 0 0 0 22 75 0 0 203260 5380 0 616 5 8.30 8.03 5.13 4 2 30 10 2 1 0 0 0 0 0 2490 1790 4280 20000 155880 175880 2520 16200 18720
20230511 09:44:32.301 26 0 4 10 0 0 0 60 30 0 0 27240 11450 0 616 5 8.30 8.03 5.13 7 2 20 0 1 0 0 0 0 0 0 370 980 1350 5920 445639 451559 1100 5790 6890
20230511 09:44:32.401 25 0 2 11 0 0 0 62 27 0 0 23430 1970 0 616 4 8.30 8.03 5.13 4 2 20 0 1 0 0 0 0 0 0 0 110 110 0 109840 109840 0 5100 5100
20230511 09:44:32.501 25 0 0 12 0 1 0 62 25 0 0 1560 280 0 616 4 8.30 8.03 5.13 4 2 0 0 0 0 0 10 0 0 0 0 80 80 0 76800 76800 0 0 0
20230511 09:44:32.601 26 0 4 11 0 0 0 58 31 0 0 2700 7140 0 616 4 8.30 8.03 5.13 4 2 0 0 0 0 0 0 0 0 0 0 120 120 0 122880 122880 0 0 0
20230511 09:44:32.701 25 0 0 12 0 0 0 62 25 0 0 2160 220 0 616 4 8.30 8.03 5.13 4 2 30 0 2 0 0 0 0 0 0 0 80 80 0 81920 81920 0 0 0
20230511 09:44:32.801 25 0 4 9 0 0 0 62 29 0 0 3330 5040 0 616 4 8.30 8.03 5.13 4 2 120 0 7 0 0 0 0 0 0 0 150 150 0 156160 156160 0 0 0
20230511 09:44:32.901 25 0 2 5 0 1 0 67 28 0 0 64030 480 0 616 4 8.30 8.03 5.13 4 2 120 0 7 0 0 0 0 0 0 0 100 100 0 89640 89640 0 15420 15420
