Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230510 02:23:46.901 1 0 1 6 0 0 0 92 2 0 0 2290 3300 0 375 0 2.35 7.53 9.90 0 2 860 30 53 4 0 790 0 0 0 0 270 270 0 302160 302160 0 240 240
20230510 02:23:47.001 0 0 1 2 0 0 0 98 1 0 0 1480 19940 0 375 0 2.35 7.53 9.90 0 2 430 30 27 4 0 380 0 0 0 0 300 300 0 272800 272800 0 140 140
20230510 02:23:47.101 0 0 1 2 0 0 0 97 1 0 0 1950 7900 0 375 0 2.35 7.53 9.90 0 2 610 0 36 0 0 600 0 0 0 0 320 320 0 302880 302880 0 70 70
20230510 02:23:47.201 1 0 1 1 0 0 0 97 2 0 0 2690 24600 110 372 0 2.35 7.53 9.90 0 2 540 20 33 3 0 520 0 10 0 0 280 280 0 285040 285040 0 180 180
20230510 02:23:47.301 0 0 0 5 0 0 0 95 0 0 0 1760 2020 10 373 0 2.35 7.53 9.90 0 2 720 10 42 1 0 710 0 0 0 0 260 260 0 289320 289320 0 0 0
20230510 02:23:47.401 0 0 0 1 0 0 0 98 0 0 0 1580 13210 0 373 1 2.35 7.53 9.90 0 2 750 20 45 2 0 720 0 0 0 0 290 290 0 297960 297960 0 210 210
20230510 02:23:47.501 1 0 1 4 0 0 0 94 2 0 0 2230 7350 10 373 0 2.35 7.53 9.90 0 2 830 40 51 5 0 760 0 0 0 0 250 250 0 289280 289280 0 0 0
20230510 02:23:47.601 0 0 0 2 0 0 0 98 0 0 0 1950 11820 0 373 0 2.35 7.53 9.90 0 2 810 20 48 2 0 790 0 0 0 0 280 280 0 284680 284680 0 160 160
20230510 02:23:47.701 0 0 1 0 0 0 0 99 1 0 0 1710 19430 0 373 0 2.35 7.53 9.90 0 2 770 0 45 0 0 760 0 0 0 0 290 290 0 290200 290200 0 90 90
20230510 02:23:47.801 0 0 0 2 0 0 0 98 0 0 0 1680 2180 0 373 0 2.35 7.53 9.90 0 2 890 20 53 2 0 870 0 0 0 0 260 260 0 297000 297000 0 0 0
20230510 02:23:47.901 0 0 0 100 0 0 0 0 0 0 0 1620 1700 0 373 0 2.35 7.53 9.90 0 2 660 0 39 0 0 650 0 0 0 0 260 260 0 289320 289320 0 0 0
20230510 02:23:48.001 0 0 0 2 0 0 0 98 0 0 0 1420 16520 0 373 0 2.35 7.53 9.90 0 2 670 20 40 2 0 650 0 0 0 0 270 270 0 302520 302520 0 100 100
20230510 02:23:48.101 0 0 1 3 0 0 0 97 1 0 0 2210 9440 90 382 0 2.35 7.53 9.90 0 2 870 0 51 0 0 860 0 0 0 0 600 600 0 289600 289600 0 1080 1080
20230510 02:23:48.201 0 0 1 3 0 0 0 95 1 0 0 1650 6700 0 382 0 2.35 7.53 9.90 0 2 580 0 34 0 0 580 0 0 0 0 270 270 0 289640 289640 0 0 0
20230510 02:23:48.301 0 0 0 100 0 0 0 0 0 0 0 1830 10810 0 382 0 2.35 7.53 9.90 0 2 910 10 53 1 0 900 0 0 0 0 280 280 0 284840 284840 0 200 200
20230510 02:23:48.401 0 0 1 2 0 0 0 97 2 0 0 1480 16020 0 382 0 2.35 7.53 9.90 0 2 470 10 28 1 0 450 0 0 0 0 280 280 0 302560 302560 0 110 110
20230510 02:23:48.501 0 0 0 100 0 0 0 0 0 0 0 2740 14260 20 384 2 2.35 7.53 9.90 2 1 620 30 37 5 0 590 0 0 0 0 260 260 0 284680 284680 0 0 0
20230510 02:23:48.601 10 0 1 1 0 0 0 89 11 0 0 1870 1560 0 384 2 2.35 7.53 9.90 2 1 410 10 24 1 0 400 0 0 0 0 260 260 0 302080 302080 0 0 0
20230510 02:23:48.701 10 0 2 0 0 1 0 88 12 0 0 5880 23120 0 384 4 2.35 7.53 9.90 4 1 620 10 37 1 0 590 0 0 0 0 250 250 0 302080 302080 0 0 0
20230510 02:23:48.801 21 0 2 1 0 0 0 76 23 0 0 6120 17470 0 384 6 2.35 7.53 9.90 6 1 790 0 46 0 0 790 0 0 0 0 260 260 0 296960 296960 0 0 0
