Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230509 23:08:38.404 32 0 14 0 0 0 0 55 45 0 0 3631 1408 0 405 10 5.08 7.13 3.95 9 0 631 0 37 0 0 631 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:38.501 28 0 17 0 0 0 0 55 45 0 0 3515 1371 0 405 9 5.08 7.13 3.95 9 0 526 0 31 0 0 526 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:38.604 31 0 16 0 0 0 0 52 48 0 0 4097 2340 117 408 10 5.08 7.13 3.95 10 0 641 0 38 0 0 631 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:38.701 33 0 11 0 0 0 0 55 45 0 0 4186 1990 0 408 9 5.08 7.13 3.95 9 0 381 21 23 2 0 361 0 10 0 0 0 0 0 0 0 0 0 0
20230509 23:08:38.804 34 0 12 0 0 0 0 54 46 0 0 3748 1981 0 408 9 5.08 7.13 3.95 9 0 650 19 40 2 0 602 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:38.901 32 0 13 0 0 0 0 55 45 0 0 4052 2010 0 408 9 5.08 7.13 3.95 9 0 938 21 56 2 0 907 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:39.001 34 0 10 0 0 0 0 55 45 0 0 3830 2010 0 408 9 5.08 7.13 3.95 9 0 710 20 43 2 0 670 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:39.101 37 0 9 0 0 0 0 54 46 0 0 4090 1980 0 408 9 5.08 7.13 3.95 9 0 900 20 54 3 0 860 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:39.201 33 0 13 0 0 0 0 55 45 0 0 3550 1760 0 408 9 5.08 7.13 3.95 9 0 520 10 32 1 0 490 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:08:39.301 32 0 13 0 0 0 0 54 46 0 0 3640 1230 0 408 9 5.08 7.13 3.95 9 0 730 0 43 0 0 730 0 0 0 0 0 0 0 0 0 0 0 0
