Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230511 09:02:16.001 34 0 12 0 0 0 0 54 46 0 0 3440 1920 0 400 9 1.07 2.62 3.52 9 0 90 20 7 2 0 50 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.101 29 0 16 0 0 0 0 55 45 0 0 3110 2080 0 400 10 1.07 2.62 3.52 10 0 60 20 5 3 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.201 36 0 11 0 0 0 0 53 47 0 0 3370 1980 40 402 10 1.07 2.62 3.52 10 0 160 10 10 1 0 130 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.301 34 0 13 0 0 0 0 54 46 0 0 4050 2640 80 403 9 1.07 2.62 3.52 9 0 70 10 5 1 0 50 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.401 33 0 13 0 0 0 0 55 45 0 0 2960 1240 0 403 9 1.07 2.62 3.52 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.501 32 0 13 0 0 0 0 55 45 0 0 2870 1120 0 403 9 1.07 2.62 3.52 9 0 10 0 1 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.601 34 0 11 0 0 0 0 55 45 0 0 3050 1410 0 403 9 1.07 2.62 3.52 9 0 40 0 2 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.701 32 0 13 0 0 0 0 55 45 0 0 2920 1160 0 403 9 1.07 2.62 3.52 9 0 20 0 1 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.801 32 0 14 0 0 0 0 54 46 0 0 3490 1770 10 403 9 1.07 2.62 3.52 9 0 20 20 1 3 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:16.901 33 0 13 0 0 0 0 55 45 0 0 3080 1590 0 403 9 1.07 2.62 3.52 9 0 60 10 5 1 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.001 33 0 12 0 0 0 0 55 45 0 0 3100 1430 0 403 9 1.07 2.62 3.52 9 0 40 0 2 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.101 30 0 16 0 0 0 0 55 45 0 0 2890 1310 0 403 9 1.07 2.62 3.52 9 0 30 0 2 0 0 30 0 10 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.201 32 0 13 0 0 0 0 55 45 0 0 2930 1310 0 403 9 1.07 2.62 3.52 9 0 10 0 1 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.301 34 0 12 0 0 0 0 54 46 0 0 4040 3610 90 400 9 1.07 2.62 3.52 9 0 120 30 9 6 0 90 0 0 0 0 20 20 0 600 600 0 130 130
20230511 09:02:17.401 36 0 10 0 0 0 0 54 46 0 0 3690 4110 0 400 9 1.07 2.62 3.52 9 0 200 110 19 14 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.501 35 0 10 0 0 0 0 54 46 0 0 3060 1730 0 400 9 1.07 2.62 3.52 9 0 80 20 7 3 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.601 31 0 14 0 0 0 0 55 45 0 0 3110 1770 0 400 9 1.07 2.62 3.52 9 0 50 10 7 2 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.701 32 0 14 0 0 0 0 54 46 0 0 3010 1350 0 400 9 1.07 2.62 3.52 9 0 100 0 6 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.801 34 0 11 0 0 0 0 55 45 0 0 3020 1380 0 400 9 1.07 2.62 3.52 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230511 09:02:17.901 20 0 10 1 0 0 0 70 30 0 0 3630 3850 0 400 0 1.07 2.62 3.52 0 2 0 0 0 0 0 0 0 0 0 10 1220 1230 320 105760 106080 100 1570 1670
20230511 09:02:18.001 13 0 4 2 0 0 0 81 17 0 0 2320 5990 0 400 9 1.07 2.62 3.52 9 1 20 10 1 1 0 20 0 0 0 80 700 780 800 288920 289720 90 160 250
20230511 09:02:18.101 30 0 15 1 0 0 0 55 45 0 0 3520 7410 0 400 9 1.07 2.62 3.52 9 1 130 10 9 1 0 110 0 0 0 0 430 430 0 300800 300800 0 10 10
20230511 09:02:18.201 34 0 11 1 0 0 0 54 45 0 0 3660 6440 10 401 10 1.07 2.62 3.52 9 1 40 0 2 0 0 30 0 0 0 0 470 470 0 302280 302280 0 20 20
