Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230509 23:11:55.001 18 0 7 0 0 0 0 74 26 0 0 3160 2090 0 400 5 4.04 6.73 4.48 5 0 920 20 55 2 0 880 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.101 20 0 5 0 0 0 0 75 25 0 0 2750 2040 0 400 5 4.04 6.73 4.48 5 0 770 20 47 2 0 720 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.201 19 0 8 0 0 0 0 72 28 0 0 3570 3670 120 403 5 4.04 6.73 4.48 5 0 650 30 40 3 0 600 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.301 18 0 7 0 0 2 0 73 27 0 0 3220 1600 0 403 5 4.04 6.73 4.48 5 0 540 20 32 2 0 510 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.401 18 0 6 0 0 0 0 74 26 0 0 2550 2140 0 403 5 4.04 6.73 4.48 5 0 370 20 23 2 0 340 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.501 18 0 7 0 0 0 0 75 25 0 0 2700 1320 0 403 5 4.04 6.73 4.48 5 0 740 0 43 0 0 740 0 10 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.601 19 0 6 0 0 0 0 75 25 0 0 2570 1300 0 403 5 4.04 6.73 4.48 5 0 620 0 36 0 0 620 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.701 19 0 6 0 0 0 0 75 25 0 0 2440 1310 0 403 5 4.04 6.73 4.48 5 0 600 0 35 0 0 600 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.801 20 0 6 0 0 0 0 74 26 0 0 2580 1380 0 403 5 4.04 6.73 4.48 5 0 640 0 37 0 0 640 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:55.901 19 0 6 0 0 0 0 74 26 0 0 3300 1950 10 403 5 4.04 6.73 4.48 5 0 890 30 52 4 0 890 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.001 17 0 9 0 0 0 0 75 25 0 0 2690 1440 0 403 5 4.04 6.73 4.48 5 0 780 20 48 2 0 740 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.101 19 0 6 0 0 0 0 75 25 0 0 2470 1230 0 403 5 4.04 6.73 4.48 5 0 580 0 34 0 0 580 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.201 20 0 6 0 0 0 0 74 26 0 0 2320 1570 10 402 6 4.04 6.73 4.48 6 0 330 0 19 0 0 330 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.301 19 0 7 0 0 2 0 73 27 0 0 3320 2140 80 400 5 4.04 6.73 4.48 5 0 740 0 43 0 0 740 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.401 17 0 7 0 0 1 0 74 26 0 0 2690 1290 0 400 5 4.04 6.73 4.48 5 0 770 0 45 0 0 770 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.501 20 0 5 0 0 2 0 73 27 0 0 2820 1190 0 400 5 4.04 6.73 4.48 5 0 840 0 49 0 0 840 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.601 18 0 6 0 0 0 0 75 25 0 0 2400 1320 0 400 5 4.04 6.73 4.48 5 0 450 10 26 1 0 440 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.701 17 0 7 0 0 1 0 74 26 0 0 2280 1150 0 400 5 4.12 6.70 4.48 5 0 450 0 26 0 0 450 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.801 17 0 8 0 0 0 0 75 25 0 0 2640 1260 0 400 5 4.12 6.70 4.48 5 0 780 0 46 0 0 780 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:56.901 18 0 7 0 0 0 0 74 26 0 0 2460 1210 0 400 5 4.12 6.70 4.48 5 0 650 0 38 0 0 650 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.001 19 0 6 0 0 0 0 75 25 0 0 3550 2360 0 400 5 4.12 6.70 4.48 5 0 750 0 44 0 0 750 0 0 0 0 930 930 0 4120 4120 0 10 10
20230509 23:11:57.101 18 0 7 0 0 0 0 74 26 0 0 2820 1360 0 400 5 4.12 6.70 4.48 5 0 830 0 49 0 0 830 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.201 19 0 6 0 0 0 0 75 25 0 0 2980 1640 0 400 5 4.12 6.70 4.48 5 0 1020 0 60 0 0 1020 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.301 19 0 6 0 0 1 0 74 26 0 0 2700 1250 0 400 5 4.12 6.70 4.48 5 0 810 0 47 0 0 810 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.401 20 0 5 0 0 2 0 74 26 0 0 2800 1570 0 400 5 4.12 6.70 4.48 5 0 730 10 43 1 0 720 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.501 16 0 9 0 0 0 0 74 26 0 0 2480 1250 0 400 5 4.12 6.70 4.48 5 0 620 0 36 0 0 620 0 10 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.601 18 0 6 0 0 0 0 75 25 0 0 2610 1300 0 400 5 4.12 6.70 4.48 5 0 690 0 40 0 0 690 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.701 18 0 7 0 0 0 0 74 26 0 0 2300 1280 0 400 5 4.12 6.70 4.48 5 0 470 0 28 0 0 470 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.801 18 0 8 0 0 0 0 75 25 0 0 2590 1360 0 400 5 4.12 6.70 4.48 5 0 690 0 40 0 0 690 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:57.901 16 0 8 0 0 0 0 75 25 0 0 2740 1310 0 400 5 4.12 6.70 4.48 5 0 890 0 52 0 0 890 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:58.001 19 0 6 0 0 0 0 74 26 0 0 2740 1480 0 400 5 4.12 6.70 4.48 5 0 780 10 46 1 0 780 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:58.101 18 0 7 0 0 0 0 74 26 0 0 3070 1310 0 400 5 4.12 6.70 4.48 5 0 1100 0 64 0 0 1100 0 0 0 0 0 0 0 0 0 0 0 0
20230509 23:11:58.201 18 0 7 0 0 0 0 75 25 0 0 2430 1840 0 400 5 4.12 6.70 4.48 5 0 390 0 23 0 0 380 0 0 0 0 20 20 0 640 640 0 140 140
