Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230510 01:35:34.001 34 0 18 2 0 0 0 46 52 0 0 8560 53240 250 624 16 2.66 8.40 10.12 16 0 780 60 46 10 0 20 0 0 0 0 180 180 0 2080 2080 0 330 330
20230510 01:35:34.101 42 0 12 0 0 0 0 45 55 0 0 27880 139530 0 624 17 2.66 8.40 10.12 6 0 610 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.201 55 0 12 0 0 0 0 33 67 0 0 15370 179310 30 621 14 2.66 8.40 10.12 10 0 850 0 50 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.301 66 0 12 0 0 0 0 22 78 0 0 14940 315570 0 621 22 2.66 8.40 10.12 8 0 520 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.401 73 0 13 0 0 0 0 15 85 0 0 21610 327240 0 621 14 2.66 8.40 10.12 23 0 680 40 44 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.501 75 0 13 0 0 0 0 12 88 0 0 22480 297940 0 621 23 2.66 8.40 10.12 13 0 880 120 58 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.601 75 0 14 0 0 0 0 12 88 0 0 25240 298430 0 621 10 2.66 8.40 10.12 15 0 560 20 34 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.701 79 0 9 0 0 0 0 12 88 0 0 24440 282050 0 621 25 2.66 8.40 10.12 23 0 1230 50 117 6 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.801 75 0 11 0 0 0 0 13 87 0 0 25310 288640 0 621 24 2.66 8.40 10.12 14 0 620 60 38 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:34.901 76 0 9 0 0 0 0 15 85 0 0 21350 269030 0 621 11 2.66 8.40 10.12 4 0 690 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.001 72 0 12 0 0 0 0 16 84 0 0 17940 262820 0 621 22 2.66 8.40 10.12 25 0 550 20 37 1 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.101 77 0 12 0 0 0 0 12 88 0 0 26040 269950 0 621 1 2.66 8.40 10.12 8 0 850 60 52 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.201 71 0 13 0 0 0 0 16 84 0 0 23750 268240 0 621 23 2.66 8.40 10.12 21 0 570 20 35 2 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.301 69 0 15 0 0 0 0 16 84 0 0 21410 260180 0 621 14 2.66 8.40 10.12 23 0 470 20 28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.401 74 0 14 0 0 0 0 13 87 0 0 20940 267880 0 621 21 2.66 8.40 10.12 16 0 540 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.501 73 0 13 0 0 0 0 14 86 0 0 19190 270490 0 621 23 2.66 8.40 10.12 12 0 990 20 59 2 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.601 78 0 11 0 0 0 0 11 89 0 0 24450 251440 0 620 25 2.66 8.40 10.12 23 0 790 30 47 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.701 71 0 17 0 0 0 0 12 88 0 0 19070 252100 240 643 23 2.66 8.40 10.12 23 0 520 10 31 1 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.801 77 0 10 0 0 0 0 13 87 0 0 21110 270980 0 643 24 2.66 8.40 10.12 12 0 780 10 46 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:35.901 75 0 11 0 0 0 0 14 86 0 0 18310 275720 0 643 12 2.66 8.40 10.12 23 0 590 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230510 01:35:36.001 70 0 15 0 0 0 0 14 86 0 0 21120 241220 10 644 10 2.66 8.40 10.12 25 0 630 0 37 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
