Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Guest% [CPU]GuestN% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20230509 21:48:05.804 20 0 13 0 0 1 0 66 34 0 0 2961 3262 0 627 7 2.78 5.22 4.99 12 0 718 19 43 2 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:05.901 23 0 10 0 0 0 0 67 33 0 0 3773 4062 41 629 6 2.78 5.22 4.99 6 0 598 31 36 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.001 24 0 11 0 0 0 0 65 35 0 0 4730 4390 80 630 5 2.78 5.22 4.99 5 0 750 20 46 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.101 22 0 9 0 0 0 0 68 32 0 0 2750 500 0 630 5 2.78 5.22 4.99 5 0 780 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.201 21 0 10 0 0 0 0 69 31 0 0 2570 650 0 630 17 2.78 5.22 4.99 5 0 760 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.301 23 0 13 0 0 0 0 64 36 0 0 4280 9280 0 630 5 2.78 5.22 4.99 5 0 550 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.401 23 0 8 0 0 0 0 69 31 0 0 2620 330 0 630 5 2.78 5.22 4.99 5 0 920 10 54 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.501 25 0 9 0 0 0 0 66 34 0 0 2940 960 10 630 5 2.78 5.22 4.99 6 0 860 40 53 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.601 23 0 14 0 0 0 0 62 38 0 0 4270 6080 0 630 5 2.78 5.22 4.99 5 0 690 0 40 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.701 24 0 9 0 0 0 0 68 32 0 0 2640 820 0 630 5 2.96 5.21 5.00 5 0 790 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.802 22 0 12 0 0 1 0 65 35 0 0 2584 1347 0 630 11 2.96 5.21 5.00 14 0 594 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:06.901 25 0 8 0 0 0 0 67 33 0 0 3495 4111 0 630 5 2.96 5.21 5.00 5 0 798 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.001 25 0 8 0 0 0 0 67 33 0 0 3510 1440 90 627 5 2.96 5.21 5.00 5 0 940 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.101 23 0 9 0 0 0 0 69 31 0 0 2840 400 0 627 5 2.96 5.21 5.00 5 0 820 0 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.201 24 0 7 0 0 0 0 68 32 0 0 2620 490 0 627 10 2.96 5.21 5.00 7 0 830 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.301 23 0 13 0 0 0 0 64 36 0 0 4280 7460 0 627 5 2.96 5.21 5.00 5 0 550 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.401 24 0 8 0 0 0 0 69 31 0 0 2470 270 0 627 5 2.96 5.21 5.00 5 0 710 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.501 24 0 8 0 0 0 0 68 32 0 0 2240 240 0 627 5 2.96 5.21 5.00 5 0 610 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.601 25 0 12 0 0 0 0 62 38 0 0 4070 6670 0 627 5 2.96 5.21 5.00 5 0 740 0 43 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.701 22 0 10 0 0 0 0 68 32 0 0 2520 940 0 627 5 2.96 5.21 5.00 5 0 490 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.802 23 0 11 0 0 0 0 66 34 0 0 2713 2891 0 627 19 2.96 5.21 5.00 19 0 594 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:07.901 24 0 12 0 0 0 0 64 36 0 0 3687 5111 0 627 5 2.96 5.21 5.00 5 0 687 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.001 21 0 11 0 0 0 0 68 32 0 0 2550 1680 0 627 5 2.96 5.21 5.00 5 0 680 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.101 22 0 9 0 0 0 0 69 31 0 0 2550 570 0 627 5 2.96 5.21 5.00 5 0 780 10 47 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.201 23 0 11 0 0 0 0 66 34 0 0 2600 1580 10 628 17 2.96 5.21 5.00 7 0 530 20 33 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.301 28 0 11 0 0 0 0 61 39 0 0 4950 11400 20 627 5 2.96 5.21 5.00 5 0 750 100 49 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.401 25 0 9 0 0 0 0 66 34 0 0 2830 1010 0 627 5 2.96 5.21 5.00 5 0 880 200 52 296 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.501 24 0 8 0 0 0 0 69 31 0 0 2790 570 0 627 5 2.96 5.21 5.00 5 0 800 120 48 158 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.601 25 0 12 0 0 0 0 64 36 0 0 4530 7170 0 627 5 2.96 5.21 5.00 5 0 870 100 54 100 0 10 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.701 24 0 8 0 0 0 0 68 32 0 0 2760 1260 0 627 5 2.96 5.21 5.00 5 0 760 10 45 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.802 26 0 8 0 0 0 0 65 35 0 0 2851 8307 0 627 5 2.96 5.21 5.00 13 0 782 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:08.901 23 0 15 0 0 0 0 61 39 0 0 3737 1808 0 627 5 2.96 5.21 5.00 5 0 586 10 35 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:09.001 25 0 8 0 0 0 0 67 33 0 0 3170 1880 0 627 5 2.96 5.21 5.00 5 0 1050 50 64 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20230509 21:48:09.101 24 0 8 0 0 0 0 69 31 0 0 2240 1800 0 627 5 2.96 5.21 5.00 5 0 480 50 32 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0
